chr3L:7104163-7104901	+	dme_circ_0001897	738	579	slow18rr, slow29_rr_rep2, slow18_rr_rep2, wt18rr	1, 4, 1, 3	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0113469	form3	Ashwal2014
chr3L:22070103-22070503	+	dme_circ_0002614	400	400	S2_rr	2	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_UPSTREAM, OVCODE, OVEXON, UTR3	FBtr0334113	RpLP0	Ashwal2014
chr3L:18820611-18821030	+	dme_circ_0002326	419	419	wt18rr, slow29rr	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_UPSTREAM, OVCODE, OVEXON, UTR3	FBtr0075058	Cat	Ashwal2014
chr3R:16792119-16792335	+	dme_circ_0001858	216	216	wt18_rr_rep2, slow29_rr_rep2	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0333324	Atpalpha	Ashwal2014
chr3R:16052060-16053817	-	dme_circ_0005262	1757	1757	slow29rr, wt29rr, wt18rr	4, 1, 2	NA	ANTISENSE, CDS, coding, INTERNAL, intronic, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0301680	CG34139	Ashwal2014
chrX:13653901-13654284	+	dme_circ_0004491	383	383	slow29_rr_rep2, wt18_rr_rep2, slow18rr, slow18m, wt18rr, slow18_rr_rep2	2, 6, 4, 1, 6, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0073821	Yp3	Ashwal2014
chr2R:5115792-5115912	-	dme_circ_0004286	120	120	wt18_m_rep2	2	NA	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	FBtr0100119	hig	Ashwal2014
chr3L:14223275-14224425	+	dme_circ_0002435	1150	741	wt29rr, wt18rr	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0306619	nuf	Ashwal2014
chr4:188383-188485	-	dme_circ_0003911	102	102	slow29rr	2	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0308251	CG33978	Ashwal2014
chr2L:8131286-8132194	+	dme_circ_0002733	908	848	S2_rr, S2_m	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0079576	CG8668	Ashwal2014
chrX:11291857-11292855	+	dme_circ_0004426	998	819	wt29_m_rep2, slow29rr, wt18_m_rep2, slow18_m_rep2, wt18m, slow29_rr_rep2, wt29m, slow29_m_rep2, slow18m, wt29rr, wt18_rr_rep2, slow18_rr_rep2, slow29m, wt18rr, slow18rr, wt29_rr_rep2	2, 33, 9, 7, 17, 52, 5, 8, 9, 32, 188, 57, 2, 115, 68, 39	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0112813	dlg1	Ashwal2014
chr4:333689-333871	-	dme_circ_0000494	182	182	S2_rr	2	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0089133	CG2177	Ashwal2014
chr3R:5617663-5617783	+	dme_circ_0003672	120	120	S2_m	2	NA	ALT_ACCEPTOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0082140	CG8507	Ashwal2014
chr3R:11071656-11071791	-	dme_circ_0000708	135	135	slow29rr	2	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0083057	Hsc70-4	Ashwal2014
chr2L:21719513-21720481	+	dme_circ_0004241	968	253	wt18_rr_rep2, wt29rr, wt29_m_rep2, slow29rr, slow18_rr_rep2, wt29_rr_rep2, slow29_rr_rep2, slow18rr, wt29m, slow29_m_rep2	7, 4, 1, 1, 2, 2, 5, 2, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0307497	CG31619	Ashwal2014
chrX:20787861-20788748	-	dme_circ_0000383	887	887	wt29rr	3	NA	ALT_ACCEPTOR, coding, INTERNAL, intronic, OVEXON, UTR5	FBtr0309370	shakB	Ashwal2014
chr4:161026-161153	-	dme_circ_0002387	127	127	wt18_m_rep2, wt29_m_rep2	1, 1	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0113417	CG32000	Ashwal2014
chr3R:13690091-13691918	+	dme_circ_0001959	1827	1827	wt29rr, slow29rr, wt18_rr_rep2, wt29_rr_rep2, slow29_rr_rep2, wt29m, wt18rr	10, 1, 1, 2, 2, 2, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0089771	tinc	Ashwal2014
chr3R:215021-215285	+	dme_circ_0000868	264	264	S2_rr	2	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_UPSTREAM, OVCODE, OVEXON, UTR3	FBtr0273017	tub	Ashwal2014
chr2R:15058190-15062591	+	dme_circ_0002790	4401	2160	wt18_rr_rep2	2	NA	ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0290316	CG10737	Ashwal2014
chr2R:7469132-7469650	-	dme_circ_0001843	518	518	S2_rr	2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0333070	tou	Ashwal2014
chr2L:1595059-1596421	-	dme_circ_0000333	1362	1244	slow18_rr_rep2, slow29_rr_rep2, wt29rr	1, 1, 2	NA	ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVERLAPTX, OVEXON	FBtr0077916	CG31935	Ashwal2014
chr2L:8937519-8965369	+	dme_circ_0005130	27850	26726	S2_m	2	NA	ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVERLAPTX, OVEXON, UTR3, UTR5	FBtr0079756	Tsp29Fb	Ashwal2014
chr3L:10684963-10685068	+	dme_circ_0004733	105	105	slow29_rr_rep2	2	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_UPSTREAM, OVCODE, OVEXON, UTR3	FBtr0076265	CG11811	Ashwal2014
chr2L:2061809-2067160	-	dme_circ_0002020	5351	1053	wt29m, wt29rr	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0300671	dpr3	Ashwal2014
chrX:10676472-10676586	-	dme_circ_0002332	114	114	S2_rr	2	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0073424	sesB	Ashwal2014
chrX:3675687-3681137	+	dme_circ_0001500	5450	4429	S2_rr, S2_m	2, 1	NA	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	FBtr0333753	tlk	Ashwal2014
chr2L:4987906-4989410	+	dme_circ_0000033	1504	836	wt18_rr_rep2, slow29_rr_rep2	2, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0329975	CG34126	Ashwal2014
chrX:15830831-15831064	-	dme_circ_0002087	233	233	slow29m, S2_m, wt18rr, slow18_rr_rep2, wt18_rr_rep2, wt29_m_rep2, slow29rr, wt29rr, S2_rr, slow29_m_rep2, wt29m, slow29_rr_rep2, wt29_rr_rep2, slow18rr	3, 1, 16, 6, 16, 6, 72, 63, 22, 5, 2, 76, 54, 9	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0074159	Stim	Ashwal2014
chrX:14880305-14884465	+	dme_circ_0005002	4160	240	wt18_rr_rep2, wt29_rr_rep2	3, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0111009	eag	Ashwal2014
chrX:11864363-11867517	-	dme_circ_0001988	3154	1213	slow18_m_rep2, slow29_rr_rep2, wt29_rr_rep2, wt18_rr_rep2	1, 3, 2, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0307325	cac	Ashwal2014
chr3R:27638767-27639262	+	dme_circ_0000454	495	495	wt29rr, slow18rr	1, 1	NA	ALT_ACCEPTOR, coding, OVEXON, upstream_start, UTR5	FBtr0302179	RhoGAP100F	Ashwal2014
chr3L:8258993-8260173	+	dme_circ_0004855	1180	452	slow29rr, wt29rr	1, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0333589	Dscam4	Ashwal2014
chr4:350896-352628	-	dme_circ_0002353	1732	674	S2_m, S2_rr	2, 3	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_UPSTREAM, OVCODE, OVEXON, UTR3	FBtr0300555	PMCA	Ashwal2014
chrX:19214081-19214558	+	dme_circ_0001943	477	477	wt29rr, slow29m	1, 1	NA	ANTISENSE, coding, INTERNAL, intronic	FBtr0074682	out	Ashwal2014
chr3R:8450729-8450930	+	dme_circ_0004686	201	201	slow29rr, wt29rr	1, 1	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0082670	Vha55	Ashwal2014
chr3L:23739289-23739644	+	dme_circ_0001961	355	355	slow29_rr_rep2	2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0333914	CG17698	Ashwal2014
chr2L:5180445-5180604	+	dme_circ_0000035	159	159	slow29_rr_rep2	2	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0303387	Msp-300	Ashwal2014
chr3R:64800-64902	+	dme_circ_0004603	102	102	wt29m	2	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0078969	Gel	Ashwal2014
chr2L:4865147-4866130	+	dme_circ_0002321	983	983	slow29rr, wt29_m_rep2, wt29rr, slow29_rr_rep2, wt18_rr_rep2, wt18m, wt18rr	2, 1, 3, 1, 1, 1, 4	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0304910	pog	Ashwal2014
chrX:4243125-4243390	+	dme_circ_0001896	265	265	wt29rr	2	NA	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR5	FBtr0100670	norpA	Ashwal2014
chr2L:11590747-11591661	+	dme_circ_0003097	914	914	slow29rr, slow18rr, wt29rr, wt29_rr_rep2, wt18_rr_rep2, wt18rr	2, 2, 3, 2, 1, 6	NA	ANTISENSE, CDS, coding, downstream_end, MORE_CDS_UPSTREAM, OVCODE, OVEXON, UTR3	FBtr0080270	CG6555	Ashwal2014
chr3L:16478536-16484818	+	dme_circ_0004076	6282	394	S2_rr	2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_UPSTREAM, OVCODE, OVEXON, UTR3	FBtr0075390	CG33158	Ashwal2014
chr3R:15712022-15712204	+	dme_circ_0001221	182	182	wt29m, slow29_m_rep2, slow18m, wt18m, slow29m, wt18_m_rep2, slow18_m_rep2, wt29rr, wt29_m_rep2	2, 1, 2, 3, 1, 3, 2, 1, 1	NA	ANTISENSE, coding, INTERNAL, OVEXON, UTR3	FBtr0083857	ninaE	Ashwal2014
chr3R:19437614-19457908	-	dme_circ_0004040	20294	2385	slow18rr, wt29rr	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0290056	CG31145	Ashwal2014
chr3R:12124191-12127073	+	dme_circ_0000375	2882	353	wt29_m_rep2, slow29rr, wt29rr, wt18_rr_rep2, slow29m, slow18_rr_rep2, wt18_m_rep2, wt29m	1, 2, 2, 5, 1, 1, 1, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0305071	gish	Ashwal2014
chr3R:4618825-4623768	-	dme_circ_0000934	4943	1333	slow29_rr_rep2, slow29_m_rep2, wt29m, wt18_rr_rep2, slow29rr, wt29rr, slow29m, wt18rr	3, 1, 2, 3, 4, 4, 1, 3	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVERLAPTX, OVEXON, UTR5	FBtr0332501	Pif1A	Ashwal2014
chr2R:15358101-15359250	+	dme_circ_0003169	1149	913	slow18_rr_rep2, wt18rr, slow29rr, slow18rr, wt18_rr_rep2	1, 1, 1, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0330244	par-1	Ashwal2014
chr2L:20334080-20334730	+	dme_circ_0001600	650	228	wt18_rr_rep2, wt29_rr_rep2, slow29_rr_rep2	1, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0081352	spir	Ashwal2014
chr3L:17557705-17558825	-	dme_circ_0000407	1120	624	slow29_rr_rep2, wt29_rr_rep2, slow18rr, wt29m, wt18_rr_rep2, slow29rr, wt29_m_rep2, wt29rr, wt18rr, slow18_rr_rep2	4, 3, 4, 2, 10, 1, 1, 13, 8, 5	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0100411	Eip74EF	Ashwal2014
chr3L:462180-472686	-	dme_circ_0002789	10506	10506	wt29rr, slow29rr	1, 1	NA	ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0072565	klar	Ashwal2014
chr3L:5756147-5756876	-	dme_circ_0004750	729	448	wt18m, wt29_rr_rep2, wt18_rr_rep2, slow29_rr_rep2, wt29rr, wt18rr	1, 3, 4, 1, 4, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0077121	CG10576	Ashwal2014
chr2R:10063910-10064982	+	dme_circ_0002018	1072	520	slow18rr, wt29rr	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0290035	cg	Ashwal2014
chr2R:6877132-6878629	-	dme_circ_0000958	1497	1435	S2_rr, wt18m, slow29_rr_rep2, slow18_rr_rep2, S2_m, slow29m, wt18rr, wt18_rr_rep2, wt29rr, slow29rr	8, 1, 1, 1, 1, 1, 3, 3, 6, 3	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0333066	luna	Ashwal2014
chr3L:20010326-20010628	-	dme_circ_0004570	302	302	S2_rr, S2_m	1, 1	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0332721	kug	Ashwal2014
chr3R:1119783-1160423	-	dme_circ_0003155	40640	14216	wt29_rr_rep2, slow29_rr_rep2, slow18_rr_rep2	1, 1, 1	NA	ALT_ACCEPTOR, CDS, coding, MORE_CDS_DOWNSTREAM, OVCODE, OVERLAPTX, OVEXON, upstream_start, UTR5	FBtr0306694	mtd	Ashwal2014
chr3L:4659479-4675947	-	dme_circ_0002261	16468	3075	wt29m, wt18_m_rep2, wt29rr, slow29_rr_rep2, wt29_rr_rep2	2, 1, 1, 2, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0333591	axo	Ashwal2014
chr2L:4470993-4473976	-	dme_circ_0001646	2983	606	slow18_rr_rep2, wt18_rr_rep2	1, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0077446	ine	Ashwal2014
chr3L:3196667-3196833	-	dme_circ_0000926	166	166	S2_m, S2_rr	1, 1	NA	ANTISENSE, coding, INTERNAL, OVEXON, UTR3	FBtr0332873	Hsp83	Ashwal2014
chr2R:16613549-16621955	+	dme_circ_0003428	8406	378	wt29rr, slow29rr, wt29_m_rep2, wt18_rr_rep2, slow18_rr_rep2, slow18_m_rep2, slow18rr, wt29_rr_rep2, wt18m, slow29_rr_rep2, slow29_m_rep2	7, 1, 2, 1, 1, 1, 1, 3, 1, 4, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVERLAPTX, OVEXON	FBtr0086238	dpr	Ashwal2014
chr3R:22411674-22416439	+	dme_circ_0001507	4765	4383	slow29_m_rep2, slow18_rr_rep2, slow29_rr_rep2, wt18_rr_rep2	1, 1, 1, 1	NA	ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0308628	scrib	Ashwal2014
chrX:16180743-16180908	+	dme_circ_0004213	165	165	slow29_m_rep2, slow29_rr_rep2	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVERLAPTX, OVEXON	FBtr0074216	CG3560	Ashwal2014
chr3R:10887180-10892805	-	dme_circ_0004185	5625	1026	wt18_rr_rep2, slow29_rr_rep2	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0089376	dpr9	Ashwal2014
chrX:20921140-20921243	+	dme_circ_0001388	103	103	S2_rr	2	NA	ANTISENSE, coding, INTERNAL, OVEXON, UTR3	FBtr0077264	CG1518	Ashwal2014
chr2L:3638938-3640517	-	dme_circ_0004125	1579	1579	slow18rr, wt29_rr_rep2, slow29_m_rep2, slow29rr, wt29rr, wt18rr, slow18_rr_rep2, wt18_m_rep2	1, 2, 1, 1, 6, 6, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0089304	for	Ashwal2014
chrX:7554438-7555171	+	dme_circ_0002668	733	664	slow29rr, wt29rr, S2_rr, wt18rr	1, 1, 2, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0114613	ct	Ashwal2014
chr2R:8671853-8672247	+	dme_circ_0001717	394	394	slow29_m_rep2, wt18rr, wt18_rr_rep2	1, 2, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0087856	sca	Ashwal2014
chr3L:15858857-15863907	-	dme_circ_0004096	5050	1532	wt18rr, wt29m, wt29rr	2, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0301510	pHCl	Ashwal2014
chr3R:1117775-1117902	+	dme_circ_0000107	127	127	slow29_m_rep2, wt18_m_rep2	1, 1	NA	ANTISENSE, CDS, coding, INTERNAL, intronic, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0306695	mtd	Ashwal2014
chr2L:6196543-6196996	+	dme_circ_0003401	453	380	wt18rr, slow18_rr_rep2, slow18rr, wt29rr, wt29_rr_rep2, wt18_rr_rep2	2, 2, 1, 3, 1, 3	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0329980	CG34380	Ashwal2014
chr2R:16907591-16910670	+	dme_circ_0003034	3079	545	wt18rr, wt18_rr_rep2, wt29_rr_rep2, wt18m, wt29rr	1, 1, 2, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0301893	RIC-3	Ashwal2014
chr4:92946-103372	+	dme_circ_0000395	10426	527	wt29rr, wt29_rr_rep2, slow29_rr_rep2, S2_m, wt18rr, S2_rr	1, 1, 1, 1, 1, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0309803	pan	Ashwal2014
chr3R:15063229-15064718	-	dme_circ_0002070	1489	1285	wt18rr, wt18_rr_rep2, wt29_rr_rep2, wt29_m_rep2, slow29rr, slow18rr, wt29rr	1, 4, 1, 2, 1, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0301692	unc79	Ashwal2014
chrX:15032709-15032946	-	dme_circ_0003160	237	237	S2_rr, S2_m	1, 1	NA	ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_UPSTREAM, OVCODE, OVEXON, UTR3	FBtr0074027	RpL37a	Ashwal2014
chrU:1184082-1184756	+	dme_circ_0003319	674	564	S2_rr	2	NA	ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_UPSTREAM, OVCODE, OVEXON, UTR3	FBtr0113761	CG17691	Ashwal2014
chr2R:5171332-5208715	-	dme_circ_0002006	37383	36554	S2_m	3	NA	ALT_ACCEPTOR, CDS, coding, MORE_CDS_DOWNSTREAM, OVCODE, OVERLAPTX, OVEXON, upstream_start, UTR5	FBtr0088601	Pkn	Ashwal2014
chr2L:20082579-20082684	+	dme_circ_0002923	105	105	wt18_rr_rep2, slow29_rr_rep2	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic, OVERLAPTX, OVEXON	FBtr0081332	neb	Ashwal2014
chr2RHet:3169168-3169621	-	dme_circ_0000123	453	405	wt18rr, S2_m, slow18_rr_rep2, slow18_m_rep2, wt18_m_rep2, slow29rr, wt29rr, wt18_rr_rep2, slow29_m_rep2, wt29m, S2_rr, slow18rr, slow29_rr_rep2, wt29_rr_rep2, wt18m	20, 4, 4, 2, 1, 10, 12, 26, 1, 1, 6, 10, 13, 15, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0302226	uex	Ashwal2014
chrX:2535157-2536126	+	dme_circ_0002117	969	741	slow18rr, wt29_rr_rep2, slow29_rr_rep2, S2_rr, wt29rr, slow29rr, wt18_rr_rep2, wt18rr, wt18_m_rep2, slow18_m_rep2	4, 1, 4, 3, 5, 2, 5, 5, 1, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0070474	sgg	Ashwal2014
chr3R:9204187-9204345	-	dme_circ_0001793	158	158	slow18_rr_rep2, slow29_rr_rep2	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0082765	CG9813	Ashwal2014
chr3R:15585986-15590150	+	dme_circ_0003312	4164	775	slow29_rr_rep2, wt18_rr_rep2	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0100127	GluClalpha	Ashwal2014
chr2R:5643542-5647519	+	dme_circ_0000368	3977	384	slow18rr, wt29rr, wt18_rr_rep2, slow18_rr_rep2	1, 1, 2, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVERLAPTX, OVEXON	FBtr0088473	trpl	Ashwal2014
chr2L:21680847-21681016	+	dme_circ_0003371	169	169	wt18_rr_rep2	2	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0332966	Ef2b	Ashwal2014
chr2L:18450763-18451075	+	dme_circ_0001714	312	312	S2_rr	2	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0081087	bsf	Ashwal2014
chr2L:21382018-21385397	+	dme_circ_0001607	3379	573	slow18rr, wt18m, wt29_rr_rep2, wt18_rr_rep2, slow18_rr_rep2, slow29m, wt18rr	1, 1, 2, 1, 3, 1, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0333355	nrv3	Ashwal2014
chr3R:6145914-6146179	+	dme_circ_0004333	265	265	slow29_rr_rep2, wt29_rr_rep2	1, 1	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0331681	Bruce	Ashwal2014
chr3R:14054262-14054394	-	dme_circ_0003394	132	132	S2_rr, wt29_rr_rep2	3, 2	NA	ANTISENSE, coding, INTERNAL, OVEXON, UTR3	FBtr0083563	Mdh2	Ashwal2014
chr3L:9772545-9774318	+	dme_circ_0003891	1773	1107	S2_rr, slow29_rr_rep2, wt29_rr_rep2	2, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0331848	CG8177	Ashwal2014
chr2R:13425283-13425478	-	dme_circ_0001147	195	195	S2_rr	3	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0086942	eIF3-S9	Ashwal2014
